TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Kategori_Transaksi,Kategori_Umur,bin_Kategori_Transaksi,bin_Kategori_Umur,Target
159.0,463,Debit,Las Vegas,ATM,49.0,Engineer,38.0,1.0,369.78999999999996,132,sedang,lansia,1,1,1
56.31,1814,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,109,kecil,lansia,0,1,2
203.99,137,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,209,sedang,lansia,1,1,1
50.99000000000001,2043,Debit,Detroit,Branch,29.0,Doctor,76.0,1.0,1334.6,217,kecil,dewasa,0,0,0
101.28,1555,Credit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,21,kecil,dewasa,0,0,2
299.92,1883,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,156,sedang,dewasa,1,0,0
77.54000000000002,205,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,239,kecil,lansia,0,1,1
18.350000000000023,1732,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.3900000000003,223,kecil,muda,0,2,2
732.53,924,Credit,San Jose,ATM,26.0,Student,116.0,1.0,441.53999999999996,350,tinggi,dewasa,2,0,3
65.11000000000001,1665,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,152,kecil,dewasa,0,0,2
67.07,1013,Credit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6199999999999,250,kecil,muda,0,2,3
137.48,2239,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,143,sedang,lansia,1,1,0
398.36,1179,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.6999999999998,165,tinggi,muda,2,2,3
469.46,2098,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,215,tinggi,muda,2,2,0
37.579999999999984,716,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.4399999999996,350,kecil,lansia,0,1,3
160.24,1444,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,164,sedang,dewasa,1,0,2
315.39,959,Credit,New York,Branch,23.0,Student,93.0,1.0,929.6000000000004,105,sedang,muda,1,2,3
434.17,35,Debit,Atlanta,ATM,21.0,Student,148.0,1.0,5335.44,207,tinggi,muda,2,2,1
165.91,526,Debit,Jacksonville,ATM,26.0,Student,84.0,1.0,587.1199999999999,179,sedang,dewasa,1,0,1
211.36,1714,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,300,sedang,lansia,1,1,2
241.45,1327,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,139,sedang,dewasa,1,0,2
23.24000000000001,690,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,271,kecil,lansia,0,1,3
70.87999999999997,2285,Credit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,3,kecil,lansia,0,1,0
905.2875,2485,Debit,Atlanta,Online,66.0,Retired,111.0,1.0,7677.76,257,tinggi,lansia,2,1,0
314.52,547,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,21,sedang,lansia,1,1,1
181.81,965,Credit,Austin,Online,78.0,Retired,122.0,1.0,7525.73,161,sedang,lansia,1,1,3
854.64,2095,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,151,tinggi,lansia,2,1,0
261.19,86,Debit,Oklahoma City,ATM,64.0,Retired,52.0,1.0,7620.6,205,sedang,lansia,1,1,1
220.68,1881,Credit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,42,sedang,lansia,1,1,2
11.860000000000014,1646,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,149,kecil,dewasa,0,0,2
122.65,1515,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.5100000000002,34,sedang,dewasa,1,0,2
395.16,1329,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,291,tinggi,lansia,2,1,2
704.69,1302,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,267,tinggi,lansia,2,1,2
369.89,1958,Debit,San Antonio,ATM,69.0,Retired,69.0,1.0,6941.47,303,tinggi,lansia,2,1,0
10.920000000000016,1978,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,125,kecil,lansia,0,1,0
199.14,1403,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,268,sedang,dewasa,1,0,2
109.43,81,Debit,Denver,,70.0,Retired,140.0,1.0,1983.65,206,kecil,lansia,0,1,1
304.15,2246,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,234,sedang,muda,1,2,0
620.54,575,Credit,Omaha,Branch,28.0,Student,98.0,1.0,213.35999999999967,63,tinggi,dewasa,2,0,1
757.79,7,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,124,tinggi,muda,2,2,1
122.81,2001,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,194,sedang,lansia,1,1,0
96.25,1363,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.7,13,kecil,lansia,0,1,2
905.2875,121,Debit,Charlotte,ATM,30.0,Doctor,49.0,1.0,5567.98,175,tinggi,dewasa,2,0,1
142.55,888,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.6800000000003,63,sedang,lansia,1,1,3
35.94,825,Credit,Fresno,Branch,23.0,Student,141.0,1.0,1697.2799999999997,181,kecil,muda,0,2,3
24.860000000000014,282,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,340,kecil,lansia,0,1,1
103.07999999999998,2133,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,235,kecil,lansia,0,1,0
116.26999999999998,2253,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,325,kecil,lansia,0,1,0
363.84,1971,Debit,Columbus,Online,73.0,Retired,118.0,1.0,5415.64,194,tinggi,lansia,2,1,0
108.75,1947,Debit,Houston,ATM,50.0,Doctor,23.0,1.0,14829.85,235,kecil,lansia,0,1,0
50.900000000000034,741,Credit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.6999999999998,13,kecil,dewasa,0,0,3
206.84,1709,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.65999999999985,266,sedang,muda,1,2,2
37.39999999999998,2485,Debit,Raleigh,ATM,20.0,Student,84.0,1.0,1519.5100000000002,344,kecil,muda,0,2,0
154.21,2,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,250,sedang,lansia,1,1,1
199.37,1194,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3000000000002,141,sedang,muda,1,2,3
905.2875,1789,Credit,Phoenix,Branch,67.0,Retired,218.0,1.0,6601.5,334,tinggi,lansia,2,1,2
18.230000000000018,563,Debit,Nashville,ATM,56.0,Engineer,27.999999999999986,1.0,8422.2,296,kecil,lansia,0,1,1
398.7,1575,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.74,161,tinggi,lansia,2,1,2
378.2,63,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,278,tinggi,dewasa,2,0,1
124.74000000000001,2229,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,114,sedang,lansia,1,1,0
17.100000000000023,2428,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,281,kecil,lansia,0,1,0
287.05,695,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.6500000000005,275,sedang,muda,1,2,3
874.72,442,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,114,tinggi,dewasa,2,0,1
905.2875,1859,Debit,Memphis,ATM,24.0,Student,150.0,1.0,1380.3400000000001,258,tinggi,muda,2,2,2
40.120000000000005,727,Credit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,256,kecil,dewasa,0,0,3
125.0,1010,Credit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,312,sedang,lansia,1,1,3
348.44,2086,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.9399999999996,212,tinggi,muda,2,2,0
128.4,546,Debit,Tucson,ATM,69.0,Retired,31.0,1.0,2610.64,320,sedang,lansia,1,1,1
320.93,1141,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,244,sedang,lansia,1,1,3
1.4100000000000819,1034,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,340,kecil,lansia,0,1,3
50.52000000000001,648,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,35,kecil,lansia,0,1,3
383.95,1761,Credit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,92,tinggi,dewasa,2,0,2
12.939999999999998,1587,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.2299999999996,249,kecil,muda,0,2,2
329.75,2438,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,214,sedang,lansia,1,1,0
905.2875,1782,Debit,Milwaukee,Online,45.0,Doctor,234.0,1.0,602.3599999999997,22,tinggi,dewasa,2,0,2
40.79000000000002,2157,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,305,kecil,muda,0,2,0
99.25,1165,Credit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,70,kecil,lansia,0,1,3
150.6,714,Debit,Miami,ATM,69.0,Retired,59.0,1.0,3240.14,67,sedang,lansia,1,1,3
29.5,1319,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.3199999999997,187,kecil,lansia,0,1,2
54.34,2444,Debit,Albuquerque,ATM,65.0,Doctor,46.0,1.0,8019.89,323,kecil,lansia,0,1,0
18.25,1511,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,140,kecil,lansia,0,1,2
633.87,2325,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.15999999999985,215,tinggi,dewasa,2,0,0
81.15,320,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.2600000000002,164,kecil,muda,0,2,1
83.94999999999999,1085,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,14,kecil,lansia,0,1,3
410.4,901,Credit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,191,tinggi,lansia,2,1,3
172.68,329,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,86,sedang,dewasa,1,0,1
139.87999999999997,141,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,62,sedang,dewasa,1,0,1
165.55,1837,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999997,152,sedang,dewasa,1,0,2
53.78999999999999,2303,Credit,Philadelphia,ATM,54.0,Engineer,137.0,1.0,6229.36,84,kecil,lansia,0,1,0
285.69,2315,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,96,sedang,lansia,1,1,0
532.4,1557,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,204,tinggi,muda,2,2,2
293.85,1457,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.9700000000003,188,sedang,muda,1,2,2
27.939999999999998,2070,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.44,127,kecil,lansia,0,1,0
270.36,443,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,88,sedang,muda,1,2,1
112.66000000000003,1729,Debit,Philadelphia,Online,29.0,Engineer,176.0,1.0,852.9799999999996,95,kecil,dewasa,0,0,2
506.03,1268,Debit,Detroit,Branch,21.0,Student,21.0,1.0,1123.8900000000008,183,tinggi,muda,2,2,2
206.95,1405,Debit,Seattle,Branch,22.0,Student,31.0,1.0,1817.65,73,sedang,muda,1,2,2
350.96,1042,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,100,tinggi,lansia,2,1,3
261.63,976,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.02999999999975,190,sedang,muda,1,2,3
46.120000000000005,1018,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,129,kecil,lansia,0,1,3
27.25,538,Credit,Kansas City,Branch,63.0,Retired,92.0,1.0,5365.2,185,kecil,lansia,0,1,1
905.2875,2144,Debit,El Paso,Branch,26.0,Engineer,171.0,1.0,7858.41,147,tinggi,dewasa,2,0,0
331.66,1692,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,120,tinggi,lansia,2,1,2
667.95,1369,Credit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,116,tinggi,lansia,2,1,2
49.84000000000003,1909,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,53,kecil,lansia,0,1,0
556.04,1252,Debit,Denver,ATM,72.0,Retired,27.0,1.0,5200.04,75,tinggi,lansia,2,1,2
88.06,2022,Credit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,160,kecil,muda,0,2,0
745.95,2372,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,360,tinggi,lansia,2,1,0
67.25,1203,Debit,Miami,Online,19.0,Student,157.0,1.0,467.39999999999964,313,kecil,muda,0,2,3
93.62999999999997,1542,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,214,kecil,dewasa,0,0,2
74.11000000000001,1299,Debit,San Jose,Branch,22.0,,49.0,1.0,1257.9,159,kecil,muda,0,2,2
41.129999999999995,588,Credit,Philadelphia,Branch,77.0,Retired,58.0,1.0,6067.54,220,kecil,lansia,0,1,1
192.02000000000004,2392,Credit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,159,sedang,lansia,1,1,0
291.27,1123,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,233,sedang,lansia,1,1,3
296.46,2101,,Dallas,Branch,23.0,Student,136.0,1.0,558.9899999999998,116,sedang,muda,1,2,0
341.84,1150,Credit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,79,tinggi,dewasa,2,0,3
98.41,1070,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.71,142,kecil,dewasa,0,0,3
109.28,1055,Debit,San Diego,Online,36.0,Engineer,112.0,1.0,6338.35,58,kecil,dewasa,0,0,3
27.50999999999999,1762,Credit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,4,kecil,dewasa,0,0,2
207.71,2152,Credit,Kansas City,Online,25.0,,63.0,1.0,570.1000000000004,271,sedang,muda,1,2,0
25.769999999999982,1294,Credit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,250,kecil,dewasa,0,0,2
127.57,405,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,261,sedang,lansia,1,1,1
392.05,1114,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,2,tinggi,lansia,2,1,3
521.01,1912,Credit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,44,tinggi,dewasa,2,0,0
849.76,1509,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.8800000000001,87,tinggi,muda,2,2,2
172.5,2134,Debit,Columbus,Online,68.0,Doctor,31.0,1.0,6851.16,290,sedang,lansia,1,1,0
152.34,1905,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,108,sedang,lansia,1,1,0
21.129999999999995,755,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.6999999999998,234,kecil,dewasa,0,0,3
111.55000000000004,2456,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,106,kecil,lansia,0,1,0
321.82,1282,Credit,Raleigh,Branch,32.0,Engineer,43.000000000000014,1.0,6500.5,119,sedang,dewasa,1,0,2
905.2875,2344,Credit,Washington,Branch,45.0,Engineer,279.0,1.0,9927.75,320,tinggi,dewasa,2,0,0
148.77,609,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,327,sedang,lansia,1,1,1
14.079999999999984,242,Debit,,Branch,57.0,Retired,154.0,1.0,3908.65,124,kecil,lansia,0,1,1
566.33,1427,Credit,Charlotte,ATM,24.0,Student,66.0,1.0,379.8199999999997,55,tinggi,muda,2,2,2
206.51,2382,,Indianapolis,ATM,51.0,Retired,275.0,1.0,3921.74,59,sedang,lansia,1,1,0
180.94,1334,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.99,251,sedang,lansia,1,1,2
77.9,2441,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7200000000003,138,kecil,muda,0,2,0
318.92,914,Credit,Washington,Branch,21.0,Student,60.0,1.0,1167.25,160,sedang,muda,1,2,3
583.3,215,Credit,Nashville,Online,59.0,Engineer,142.0,1.0,5896.01,293,tinggi,lansia,2,1,1
100.68,84,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,346,kecil,lansia,0,1,1
589.64,1764,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,329,tinggi,lansia,2,1,2
225.93,510,Credit,Omaha,Branch,25.0,Student,199.0,1.0,1864.27,136,sedang,muda,1,2,1
651.55,487,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,204,tinggi,lansia,2,1,1
80.97,68,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,163,kecil,dewasa,0,0,1
191.89,1177,Debit,San Antonio,Branch,25.0,Student,13.999999999999986,1.0,399.5699999999997,212,sedang,muda,1,2,3
304.75,389,Credit,Austin,Branch,78.0,Retired,125.0,1.0,1916.3400000000001,38,sedang,lansia,1,1,1
201.53,2074,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,357,sedang,lansia,1,1,0
8.449999999999989,269,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3000000000002,84,kecil,muda,0,2,1
435.98,1899,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,281,tinggi,dewasa,2,0,0
743.24,1240,Credit,Indianapolis,Online,19.0,Student,109.0,1.0,1024.1900000000005,143,tinggi,muda,2,2,3
16.269999999999982,291,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,161,kecil,lansia,0,1,1
290.86,1020,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,261,sedang,dewasa,1,0,3
85.73000000000002,422,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,134,kecil,dewasa,0,0,1
555.71,153,Credit,Boston,Branch,22.0,Student,73.0,1.0,830.3699999999999,121,tinggi,muda,2,2,1
40.02999999999997,65,Debit,Omaha,Branch,23.0,Student,200.0,1.0,6408.8,344,kecil,muda,0,2,1
73.00999999999999,1962,Credit,Milwaukee,Online,25.0,Student,62.0,1.0,1997.33,229,kecil,muda,0,2,0
346.12,2469,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,276,tinggi,dewasa,2,0,0
1.9300000000000068,1972,Debit,Chicago,Branch,47.0,Doctor,175.0,1.0,5684.09,130,kecil,lansia,0,1,0
252.93,221,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,90,sedang,lansia,1,1,1
238.54,654,Debit,Indianapolis,ATM,19.0,Student,12.0,1.0,868.9099999999999,55,sedang,muda,1,2,3
58.69999999999999,441,Debit,New York,,67.0,Doctor,141.0,1.0,8937.35,49,kecil,lansia,0,1,1
7.560000000000002,228,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,56,kecil,dewasa,0,0,1
540.4,360,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77000000000044,29,tinggi,dewasa,2,0,1
264.14,1374,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,58,sedang,lansia,1,1,2
248.15,1094,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,150,sedang,lansia,1,1,3
24.339999999999975,2257,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,180,kecil,lansia,0,1,0
428.61,51,Debit,Fort Worth,ATM,66.0,Doctor,62.0,1.0,11937.04,199,tinggi,lansia,2,1,1
117.66,1410,Credit,Memphis,Branch,39.0,Doctor,126.0,1.0,6794.17,92,kecil,dewasa,0,0,2
165.8,813,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,94,sedang,lansia,1,1,3
289.18,1598,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,287,sedang,lansia,1,1,2
125.38999999999999,1387,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.6899999999996,26,sedang,muda,1,2,2
305.18,1022,Debit,Chicago,Online,58.0,Retired,216.0,1.0,4474.2,119,sedang,lansia,1,1,3
506.9,2055,Credit,Houston,Branch,64.0,Doctor,56.0,1.0,11471.87,226,tinggi,lansia,2,1,0
504.12,699,Credit,Baltimore,Branch,25.0,Student,101.0,1.0,1107.2799999999997,257,tinggi,muda,2,2,3
42.09,139,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,27,kecil,dewasa,0,0,1
607.28,146,Debit,Baltimore,ATM,32.0,Doctor,84.0,1.0,9679.68,233,tinggi,dewasa,2,0,1
91.89999999999998,864,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.9400000000005,264,kecil,lansia,0,1,3
303.43,1025,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.2399999999998,108,sedang,muda,1,2,3
668.78,1994,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6800000000003,169,tinggi,muda,2,2,0
270.54,637,Credit,Sacramento,ATM,20.0,Student,139.0,1.0,269.77999999999975,199,sedang,muda,1,2,3
247.93,1499,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,181,sedang,dewasa,1,0,2
34.670000000000016,759,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6000000000004,314,kecil,muda,0,2,3
326.03,842,Credit,New York,Online,18.0,Student,137.0,1.0,290.2399999999998,322,sedang,muda,1,2,3
148.26,834,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.6999999999998,349,sedang,muda,1,2,3
905.2875,932,Debit,San Diego,Online,19.0,Student,38.0,1.0,1605.67,264,tinggi,muda,2,2,3
373.99,1985,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,47,tinggi,lansia,2,1,0
819.48,1856,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,134,tinggi,muda,2,2,2
14.0,1655,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.18,183,kecil,lansia,0,1,2
57.16,1099,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22000000000025,143,kecil,dewasa,0,0,3
282.26,1166,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,117,sedang,dewasa,1,0,3
473.2,1417,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52000000000044,247,tinggi,dewasa,2,0,2
192.97,494,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,11,sedang,lansia,1,1,1
168.99,793,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.5699999999997,218,sedang,muda,1,2,3
1.82000000000005,691,Debit,San Francisco,Online,80.0,Retired,60.0,1.0,5571.39,175,kecil,lansia,0,1,3
40.89999999999998,999,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.3400000000001,278,kecil,lansia,0,1,3
78.91,426,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.4300000000003,259,kecil,lansia,0,1,1
169.97,2323,Credit,San Diego,ATM,22.0,Student,12.0,1.0,6269.12,169,sedang,muda,1,2,0
17.79000000000002,361,Debit,Jacksonville,Branch,61.0,Retired,162.0,1.0,2281.9,279,kecil,lansia,0,1,1
486.61,2247,Credit,Sacramento,ATM,48.0,Engineer,130.0,1.0,2006.69,11,tinggi,lansia,2,1,0
148.13,536,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,37,sedang,lansia,1,1,1
164.52,2421,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,293,sedang,lansia,1,1,0
720.89,2383,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.0600000000004,218,tinggi,dewasa,2,0,0
268.7,1840,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,17,sedang,lansia,1,1,2
637.34,1619,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,212,tinggi,lansia,2,1,2
216.76,2104,Credit,Omaha,Online,47.0,Engineer,138.0,1.0,643.6400000000003,192,sedang,lansia,1,1,0
418.02,1026,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,10,tinggi,lansia,2,1,3
292.03,1627,Credit,Memphis,ATM,46.0,Engineer,154.0,1.0,951.3299999999999,48,sedang,lansia,1,1,2
251.4,1226,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,279,sedang,lansia,1,1,3
184.56,2264,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,18,sedang,muda,1,2,0
33.75999999999999,106,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,145,kecil,dewasa,0,0,1
905.2875,1343,Debit,Los Angeles,ATM,65.0,Retired,173.0,1.0,3910.59,118,tinggi,lansia,2,1,2
138.68,1084,Credit,Colorado Springs,Branch,22.0,Student,44.0,1.0,206.19999999999982,136,sedang,muda,1,2,3
42.56,1381,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,49,kecil,muda,0,2,2
680.76,396,Debit,,Branch,21.0,Student,165.0,1.0,572.9700000000003,161,tinggi,muda,2,2,1
53.829999999999984,992,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,321,kecil,lansia,0,1,3
11.089999999999975,2047,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,238,kecil,lansia,0,1,0
37.81,1335,Debit,,Branch,63.0,Retired,195.0,1.0,5208.98,282,kecil,lansia,0,1,2
449.18,2430,Debit,Denver,Online,67.0,Retired,50.0,1.0,1025.9900000000002,180,tinggi,lansia,2,1,0
905.2875,1654,Debit,San Diego,ATM,30.0,Doctor,250.0,1.0,13534.3,51,tinggi,dewasa,2,0,2
297.6,1843,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,206,sedang,dewasa,1,0,2
683.75,348,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,85,tinggi,dewasa,2,0,1
21.399999999999977,273,Credit,,Online,48.0,Engineer,129.0,1.0,8551.6,357,kecil,lansia,0,1,1
315.94,1827,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,5,sedang,lansia,1,1,2
331.32,1017,Debit,Sacramento,Branch,61.0,Doctor,137.0,1.0,13054.54,72,sedang,lansia,1,1,3
223.76,1468,Credit,Boston,Branch,74.0,Retired,110.0,1.0,4102.23,273,sedang,lansia,1,1,2
216.03,2023,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,201,sedang,dewasa,1,0,0
17.420000000000016,2096,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,350,kecil,lansia,0,1,0
491.91,64,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,166,tinggi,lansia,2,1,1
350.11,2485,Credit,Raleigh,Online,74.0,Retired,178.0,1.0,4639.04,109,tinggi,lansia,2,1,0
218.07,2087,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.6199999999999,8,sedang,muda,1,2,0
422.14,2160,Credit,Albuquerque,Branch,26.0,Student,109.0,1.0,1436.3199999999997,61,tinggi,dewasa,2,0,0
613.21,527,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,239,tinggi,lansia,2,1,1
73.82999999999998,39,Debit,Las Vegas,Online,69.0,Doctor,69.0,1.0,6020.29,27,kecil,lansia,0,1,1
67.32999999999998,693,Debit,Detroit,Online,59.0,Engineer,36.0,1.0,5925.98,48,kecil,lansia,0,1,3
